Location,Zip Code,Gender,Language,Product Name,Payment Method,Clickstream Data,Search Query,Bounce Rate,Survey Response,Device Type,Browser Type,Operating System,COGS,Revenue Trend,Expense Breakdown,Region-wise Revenue Contribution,Customer ID,Transaction Date,Previous Category,Labor Cost,Raw Material Cost,Shipping Cost,Awareness Stage,Consideration Stage,Intent Stage,Return Requests,Out of Stock Occurrences,Defective Complaints,Churn Reason,Product Price,Chargebacks,Number of Chargebacks,Order Shipment Time,Placement Time,Delivery Time,Delivery Delays,Reason for Delivery Delays,Return Due to Delivery Issues,Payment & Transaction Failures,Reasons for Payment Failure,source,Retailer_Name,Store_Location_City,Store_Location_Country,Category,Seasonal_Trend,Stock_Availability,Shelf_Space_Allocation,Repeat_Purchase_Rate,Basket_Size,Cross_Purchased_Products,Brand_Substitution_Rate,Category_Share_in_Retailer_Sales,Competitor_Promotion_Impact,Retail_Foot_Traffic,In_Store_Advertising_Effectiveness,Product_Issue_Reported,Campaign_Exposure,Return_Flag,Purchase_Frequency,Product_Views,Wishlist_Adds,Delivery_Location_City,Delivery_Location_Country,Shipping_Method,Return_Refund_Rate,Order_Fulfillment_Time,Ad_Clicks,Coupon_Code_Usage,Product_Bundling_Preferences,Churn_Risk,Repeat_Purchase_Decline,Discounted,Return_Rate,Defective_Flag
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.27,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-11-19,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Berlin,USA,Gum,High,In Stock,4,0.03,7,Snacks,0.17,25.27,High,3393,Medium,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.36,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-01,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Berlin,UK,Beverages,Medium,In Stock,5,0.76,3,Soft Drinks,0.26,29.23,Low,4435,Medium,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.18,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-17,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Mumbai,USA,Snacks,High,In Stock,2,0.26,6,Soft Drinks,0.06,47.74,Low,4975,Low,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.65,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-18,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,London,Brazil,Snacks,Medium,In Stock,7,0.84,6,Soft Drinks,0.98,38.39,Medium,2336,Low,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.54,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-12-29,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,USA,Gum,Medium,In Stock,2,0.74,6,Dairy,0.56,23.14,High,922,Low,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.32,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-22,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Mumbai,Australia,Chocolate,Medium,In Stock,6,0.55,5,Bread,0.65,27.3,High,1806,High,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.28,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-11-30,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Berlin,USA,Gum,Low,In Stock,9,0.24,5,Bread,0.49,17.11,High,2476,Medium,0,No,1,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.51,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-11-23,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,New York,UK,Candy,Medium,In Stock,9,0.84,2,Dairy,0.52,26.64,Low,4884,Low,0,No,1,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.35,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-16,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,Germany,Beverages,Low,In Stock,7,0.6,1,Snacks,0.73,16.61,Medium,570,Medium,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.24,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-24,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,Brazil,Beverages,Low,In Stock,7,0.92,3,Bread,0.26,10.82,Low,2133,Low,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.36,Negative,Tablet,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-20,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Berlin,Germany,Biscuits,Medium,In Stock,4,0.37,2,Snacks,0.85,33.74,Low,4418,High,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.62,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-03,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Mumbai,India,Gum,High,In Stock,1,0.15,9,Snacks,0.72,43.4,Low,1496,Low,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.14,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-05,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Mumbai,USA,Snacks,Medium,In Stock,4,0.96,8,Bread,0.92,15.58,Medium,1365,High,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.32,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-27,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,New York,UK,Gum,High,In Stock,3,0.41,3,Bread,0.28,37.44,High,3836,Medium,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.68,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-19,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,USA,Gum,Low,In Stock,8,0.85,6,Snacks,0.57,10.07,Low,3205,Low,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.11,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-10,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Mumbai,India,Chocolate,Medium,In Stock,8,0.25,2,Bread,0.22,10.97,High,2277,Low,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.63,Negative,Tablet,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-11-30,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,London,Australia,Beverages,Low,In Stock,4,0.62,6,Soft Drinks,0.88,49.44,Low,2387,High,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.32,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-03,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Berlin,India,Snacks,High,In Stock,6,0.44,8,Bread,0.81,31.62,Low,4826,Low,1,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.21,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-21,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,London,Brazil,Gum,Medium,In Stock,9,0.69,1,Soft Drinks,0.76,48.44,Medium,592,Low,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.11,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-11,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Mumbai,Germany,Candy,Medium,In Stock,9,0.75,9,Snacks,0.5,43.88,Medium,2801,Low,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.14,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-03,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,Germany,Beverages,Medium,In Stock,4,0.55,5,Bread,0.9,9.56,Low,3557,High,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.2,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-22,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Sydney,UK,Snacks,Medium,In Stock,7,0.42,5,Snacks,0.98,22.84,Medium,1791,High,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.12,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-04,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,UK,Chocolate,High,In Stock,3,0.46,5,Bread,0.41,8.54,High,4653,High,0,Yes,1,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.3,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-22,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Sydney,India,Candy,Medium,In Stock,9,0.09,7,Snacks,0.36,9.49,Medium,1565,Low,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.13,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-22,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,London,Australia,Biscuits,High,In Stock,5,0.25,10,Bread,0.6,40.03,Low,2121,Low,1,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.52,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-10-08,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,London,Germany,Snacks,Low,In Stock,1,0.62,6,Bread,0.42,30.63,High,1059,Low,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.59,Negative,Tablet,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-07,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,London,Australia,Gum,Low,In Stock,8,0.31,9,Dairy,0.54,32.52,Medium,3512,Medium,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.63,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-11-01,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,London,Brazil,Candy,High,In Stock,9,0.54,2,Soft Drinks,0.3,20.93,Low,3701,Medium,1,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.43,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-02,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,UK,Gum,Medium,Out of Stock,7,0.23,10,Snacks,0.24,20.27,High,4001,Low,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.67,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-02-11,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,London,UK,Snacks,High,In Stock,9,0.6,2,Soft Drinks,0.05,8.47,High,4539,Medium,0,Yes,1,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.1,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2025-01-01,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,Germany,Snacks,Medium,In Stock,5,0.6,5,Bread,0.64,20.05,Medium,3540,Medium,1,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.18,Negative,Desktop,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-16,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Berlin,Brazil,Beverages,Medium,In Stock,1,0.8,3,Snacks,0.97,37.37,Medium,2821,High,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.28,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-09-24,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,São Paulo,USA,Gum,Low,In Stock,2,0.79,10,Soft Drinks,0.7,13.88,Low,1077,Medium,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.57,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-12-28,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Berlin,UK,Gum,Low,In Stock,2,0.21,1,Snacks,0.11,14.77,Medium,2496,High,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.63,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-11-18,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,Mumbai,UK,Candy,Low,In Stock,6,0.52,4,Soft Drinks,0.81,48.02,High,4339,Medium,0,Yes,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
Toronto,54374,Other,English,Generic Product,UPI,Home > Chocolate > Dairy Milk,Snacks,0.47,Negative,Mobile,Safari,MacOS,55.33342417366634,86.95252370147568,3.949222109095413,15.809549763904666,5344,2024-11-28,Beauty,274.78623657940364,554.5922454579821,54.92351542889382,2,2,2,4,1,0,Other,149.402795,1,0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,New York,India,Chocolate,Medium,In Stock,4,0.22,7,Bread,0.4,9.91,Low,4723,High,0,No,0,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1
